a values/b values,0.9,0.95,1.0,1.05,1.1
2.5,3.5595655109865946e-05,1.988305191309631e-05,1.1128014864384184e-05,6.240408436739007e-06,3.506558746491346e-06
2.75,6.329902056872139e-05,3.535762182579418e-05,1.978871970794147e-05,1.1097189833286157e-05,6.235641218977455e-06
3.0,0.00011256334495298749,6.287573088075262e-05,3.518987280766376e-05,1.973390418982604e-05,1.1088712388097617e-05
3.25,0.0002001690786550064,0.00011181061761639084,6.257742625575704e-05,3.509239550044848e-05,1.9718828923597528e-05
3.5,0.0003559565510986595,0.0001988305191309631,0.00011128014864384184,6.240408436739005e-05,3.506558746491346e-05
3.75,0.000632990205687214,0.0003535762182579418,0.0001978871970794147,0.00011097189833286157,6.235641218977455e-05
4.0,0.0011256334495298751,0.0006287573088075261,0.0003518987280766376,0.0001973390418982604,0.00011088712388097618
4.25,0.002001690786550064,0.0011181061761639086,0.0006257742625575705,0.00035092395500448473,0.00019718828923597528
4.5,0.0035595655109865944,0.0019883051913096306,0.0011128014864384185,0.0006240408436739007,0.0003506558746491346
4.75,0.006329902056872138,0.003535762182579418,0.001978871970794147,0.0011097189833286156,0.0006235641218977455
5.0,0.01125633449529875,0.006287573088075261,0.0035189872807663758,0.0019733904189826036,0.0011088712388097619
5.25,0.020016907865500637,0.011181061761639084,0.006257742625575704,0.0035092395500448473,0.001971882892359753
5.5,0.03559565510986594,0.01988305191309631,0.011128014864384184,0.0062404084367390054,0.003506558746491346
5.75,0.06329902056872137,0.03535762182579418,0.019788719707941473,0.011097189833286156,0.006235641218977454
6.0,0.11256334495298749,0.06287573088075261,0.035189872807663766,0.019733904189826037,0.011088712388097619
6.25,0.20016907865500635,0.11181061761639083,0.06257742625575705,0.03509239550044847,0.019718828923597526
6.5,0.3559565510986595,0.19883051913096306,0.11128014864384184,0.06240408436739006,0.03506558746491346
6.75,0.6329902056872138,0.3535762182579418,0.19788719707941468,0.11097189833286156,0.06235641218977456
7.0,1.125633449529875,0.628757308807526,0.3518987280766376,0.19733904189826038,0.11088712388097617
7.25,2.0016907865500633,1.1181061761639084,0.6257742625575704,0.3509239550044847,0.19718828923597526
