a values/b values,0.9,0.95,1.0,1.05,1.1
2.5,3.559504888317466e-05,1.988286277565532e-05,1.1127955626077934e-05,6.240389809897273e-06,3.5065528659616874e-06
2.75,6.329710352848128e-05,3.5357023724147396e-05,1.9788532380382584e-05,1.1097130930615151e-05,6.2356226233628576e-06
3.0,0.0001125572828291066,6.287383953373915e-05,3.518928043000358e-05,1.9733717923742233e-05,1.1088653584789832e-05
3.25,0.00020014990904804186,0.00011180463674176355,6.257555300714923e-05,3.5091806478204646e-05,1.9718642972343936e-05
3.5,0.000355895934356254,0.00019881160644485973,0.00011127422500134543,6.240222172937404e-05,3.5064999436507094e-05
3.75,0.0006327985348913989,0.00035351641391301314,0.00019786846536895553,0.0001109660082424524,6.235455269487655e-05
4.0,0.0011250274242042835,0.0006285682067137532,0.0003518394959851623,0.00019732041628794939,0.00011088124372826691
4.25,0.0019997748774981394,0.0011175082719553364,0.0006255869698611471,0.00035086505840487003,0.00019716969504823822
4.5,0.0035535097482952693,0.0019864149531848563,0.0011122093027543523,0.0006238546117592891,0.0003505970774102529
4.75,0.006310768198603434,0.0035297875406054002,0.001976999815303415,0.0011091301533708853,0.0006233782041461522
5.0,0.01119591855969515,0.006268695430947879,0.003513069780353595,0.001971528864618488,0.0011082834020808008
5.25,0.019826364075545277,0.011121454181143853,0.006239045437070434,0.0035033555492454127,0.00197002447750394
5.5,0.03499594532744832,0.019695054149885927,0.01106897669168605,0.0062218170480039525,0.003500684666066123
5.75,0.06141840724109782,0.034765906240027844,0.019602515377957097,0.011038485469652692,0.00621708115840669
6.0,0.10670390053180545,0.06102008063182085,0.03460378839523959,0.01954875120466859,0.011030106852638277
6.25,0.18211803882339384,0.10602837124699238,0.060739360320538616,0.034509611990667044,0.019533987115677776
6.5,0.3014263902143953,0.18101418419113213,0.10555228227901137,0.06057632497384535,0.034483780478107295
6.75,0.47364802447126886,0.2997388820715434,0.18023619712994254,0.10527589926358838,0.060531699188103305
7.0,0.6845850176695011,0.47136051427199277,0.2985494622950853,0.17978489827906086,0.10520052968428018
7.25,0.8767393803914464,0.6820954502916559,0.46974800821220053,0.2978604478987681,0.1796626538205629
